ensemble_size, batch_size, trial_num, h2d (ms), kernel (ms), d2h (ms)
699, 4, 11, 0.005728, 0.008352, 0.009376
699, 4, 12, 0.005728, 0.008192, 0.00992
699, 4, 13, 0.005664, 0.008288, 0.009792
699, 4, 14, 0.005824, 0.008192, 0.009728
699, 4, 15, 0.00592, 0.008192, 0.009664
699, 4, 16, 0.00528, 0.009216, 0.009536
699, 4, 17, 0.005792, 0.008192, 0.009696
699, 4, 18, 0.006176, 0.008192, 0.009504
699, 4, 19, 0.005472, 0.008864, 0.008896
699, 4, 20, 0.005824, 0.008192, 0.00912
699, 4, 21, 0.005504, 0.008224, 0.0096
699, 4, 22, 0.005376, 0.00896, 0.009248
699, 4, 23, 0.005536, 0.008224, 0.0096
699, 4, 24, 0.005312, 0.008384, 0.009184
699, 4, 25, 0.006112, 0.008192, 0.009056
699, 4, 26, 0.005536, 0.013024, 0.009568
699, 4, 27, 0.005696, 0.008192, 0.009504
699, 4, 28, 0.005408, 0.008896, 0.008704
699, 4, 29, 0.00592, 0.008192, 0.009696
699, 4, 30, 0.005824, 0.008192, 0.009632
699, 4, 31, 0.00624, 0.008192, 0.00944
699, 4, 32, 0.005408, 0.007904, 0.010816
699, 4, 33, 0.005568, 0.008224, 0.009312
699, 4, 34, 0.005344, 0.008288, 0.01008
699, 4, 35, 0.0056, 0.008192, 0.009216
699, 4, 36, 0.005568, 0.008192, 0.00912
699, 4, 37, 0.005696, 0.008192, 0.009504
699, 4, 38, 0.005312, 0.00896, 0.009024
699, 4, 39, 0.006016, 0.008192, 0.009216
699, 4, 40, 0.005408, 0.008256, 0.010176
699, 4, 41, 0.005472, 0.008256, 0.009472
699, 4, 42, 0.00592, 0.008352, 0.009664
699, 4, 43, 0.006016, 0.008192, 0.0096
699, 4, 44, 0.005408, 0.008448, 0.009248
699, 4, 45, 0.005536, 0.00832, 0.009376
699, 4, 46, 0.005984, 0.008192, 0.008704
699, 4, 47, 0.005984, 0.008192, 0.008608
699, 4, 48, 0.005632, 0.00832, 0.009312
699, 4, 49, 0.00544, 0.008192, 0.010048
699, 8, 0, 0.005728, 0.009216, 0.018656
699, 8, 1, 0.005664, 0.009216, 0.01392
699, 8, 2, 0.00608, 0.008192, 0.013248
699, 8, 3, 0.00608, 0.008192, 0.013216
699, 8, 4, 0.005504, 0.008192, 0.0128
699, 8, 5, 0.006272, 0.008192, 0.012512
699, 8, 6, 0.005472, 0.00896, 0.013152
699, 8, 7, 0.00576, 0.008192, 0.013216
699, 8, 8, 0.005632, 0.00912, 0.013376
699, 8, 9, 0.00576, 0.008224, 0.013472
699, 8, 10, 0.005824, 0.008192, 0.013728
699, 8, 11, 0.006144, 0.00848, 0.013024
699, 8, 12, 0.00544, 0.00912, 0.013152
699, 8, 13, 0.005888, 0.00896, 0.012256
699, 8, 14, 0.00576, 0.008192, 0.01376
699, 8, 15, 0.005408, 0.008864, 0.012384
699, 8, 16, 0.005472, 0.008192, 0.012896
699, 8, 17, 0.0056, 0.008192, 0.013152
699, 8, 18, 0.00592, 0.008192, 0.012224
699, 8, 19, 0.005824, 0.008192, 0.012896
699, 8, 20, 0.00592, 0.008192, 0.012928
699, 8, 21, 0.006016, 0.008192, 0.012768
699, 8, 22, 0.005056, 0.008544, 0.01328
699, 8, 23, 0.0056, 0.008192, 0.017888
699, 8, 24, 0.005472, 0.008896, 0.013632
699, 8, 25, 0.006112, 0.008192, 0.012928
699, 8, 26, 0.00592, 0.008192, 0.01248
699, 8, 27, 0.006848, 0.012288, 0.0144
699, 8, 28, 0.005728, 0.008192, 0.013824
699, 8, 29, 0.005984, 0.008192, 0.01344
699, 8, 30, 0.005408, 0.008192, 0.013568
699, 8, 31, 0.005504, 0.008192, 0.01296
699, 8, 32, 0.005984, 0.011264, 0.020896
699, 8, 33, 0.006336, 0.01024, 0.014144
699, 8, 34, 0.005504, 0.009216, 0.013344
699, 8, 35, 0.005536, 0.00896, 0.01264
699, 8, 36, 0.006048, 0.008192, 0.012704
699, 8, 37, 0.005792, 0.008192, 0.01376
699, 8, 38, 0.005984, 0.008192, 0.01312
699, 8, 39, 0.005728, 0.008224, 0.01328
699, 8, 40, 0.0056, 0.008192, 0.012896
699, 8, 41, 0.005984, 0.008192, 0.012256
699, 8, 42, 0.005472, 0.008064, 0.013056
699, 8, 43, 0.005824, 0.008192, 0.013408
699, 8, 44, 0.005504, 0.009216, 0.011904
699, 8, 45, 0.006112, 0.008192, 0.012928
699, 8, 46, 0.005568, 0.00896, 0.013536
699, 8, 47, 0.005472, 0.00816, 0.013504
699, 8, 48, 0.005408, 0.008192, 0.013536
699, 8, 49, 0.00544, 0.008192, 0.012704
699, 16, 0, 0.005568, 0.009344, 0.021088
699, 16, 1, 0.00624, 0.008192, 0.021568
699, 16, 2, 0.005664, 0.009184, 0.02112
699, 16, 3, 0.005568, 0.008928, 0.022784
699, 16, 4, 0.006176, 0.008192, 0.02064
699, 16, 5, 0.005664, 0.008192, 0.020736
699, 16, 6, 0.00544, 0.009024, 0.021184
699, 16, 7, 0.00576, 0.008192, 0.021536
699, 16, 8, 0.00528, 0.008192, 0.022688
699, 16, 9, 0.005856, 0.008096, 0.020896
699, 16, 10, 0.005984, 0.008192, 0.020192
699, 16, 11, 0.005792, 0.009024, 0.021216
699, 16, 12, 0.005728, 0.008192, 0.020416
699, 16, 13, 0.005696, 0.008192, 0.02592
699, 16, 14, 0.006016, 0.008416, 0.021408
699, 16, 15, 0.005472, 0.008992, 0.01984
699, 16, 16, 0.006048, 0.008192, 0.02096
699, 16, 17, 0.005888, 0.008192, 0.020768
699, 16, 18, 0.005504, 0.008448, 0.02192
699, 16, 19, 0.006048, 0.008192, 0.020384
699, 16, 20, 0.00544, 0.00832, 0.020768
699, 16, 21, 0.005536, 0.008864, 0.019744
699, 16, 22, 0.00608, 0.008192, 0.01968
699, 16, 23, 0.005472, 0.008352, 0.021824
699, 16, 24, 0.005888, 0.008192, 0.020736
699, 16, 25, 0.00576, 0.008864, 0.019648
699, 16, 26, 0.005536, 0.008288, 0.022016
699, 16, 27, 0.00608, 0.008192, 0.02128
699, 16, 28, 0.00608, 0.008192, 0.019936
699, 16, 29, 0.005632, 0.008064, 0.02144
699, 16, 30, 0.005856, 0.00928, 0.021888
699, 16, 31, 0.006176, 0.008192, 0.02128
699, 16, 32, 0.00544, 0.00912, 0.022208
699, 16, 33, 0.00592, 0.008192, 0.020352
699, 16, 34, 0.005504, 0.008192, 0.020512
699, 16, 35, 0.005472, 0.009088, 0.02128
699, 16, 36, 0.005888, 0.008224, 0.020384
699, 16, 37, 0.005824, 0.008192, 0.020352
699, 16, 38, 0.005568, 0.008192, 0.0208
699, 16, 39, 0.00544, 0.00896, 0.021536
699, 16, 40, 0.0056, 0.009216, 0.021152
699, 16, 41, 0.005824, 0.008192, 0.020096
699, 16, 42, 0.005792, 0.008192, 0.020288
699, 16, 43, 0.00592, 0.008192, 0.02016
699, 16, 44, 0.006016, 0.008224, 0.020544
699, 16, 45, 0.005536, 0.008288, 0.020896
699, 16, 46, 0.005824, 0.008192, 0.021728
699, 16, 47, 0.00544, 0.008864, 0.02048
699, 16, 48, 0.005408, 0.008192, 0.021696
699, 16, 49, 0.005632, 0.00832, 0.020672
699, 32, 0, 0.006304, 0.01024, 0.03616
699, 32, 1, 0.005536, 0.009376, 0.037344
699, 32, 2, 0.005344, 0.009216, 0.035392
699, 32, 3, 0.00576, 0.00896, 0.035904
699, 32, 4, 0.005664, 0.00912, 0.037984
699, 32, 5, 0.0056, 0.009216, 0.035584
699, 32, 6, 0.00544, 0.009216, 0.03536
699, 32, 7, 0.006176, 0.00848, 0.037408
699, 32, 8, 0.005792, 0.009216, 0.034784
699, 32, 9, 0.005472, 0.00912, 0.035072
699, 32, 10, 0.005824, 0.009216, 0.037824
699, 32, 11, 0.005568, 0.008992, 0.040032
699, 32, 12, 0.005344, 0.008896, 0.0408
699, 32, 13, 0.005504, 0.009856, 0.037248
699, 32, 14, 0.005344, 0.009024, 0.03584
699, 32, 15, 0.00576, 0.012192, 0.040864
699, 32, 16, 0.005664, 0.01024, 0.037056
699, 32, 17, 0.00576, 0.009216, 0.034976
699, 32, 18, 0.005504, 0.009056, 0.035712
699, 32, 19, 0.00576, 0.009216, 0.037152
699, 32, 20, 0.006368, 0.008192, 0.037216
699, 32, 21, 0.005664, 0.009216, 0.036512
699, 32, 22, 0.006016, 0.008448, 0.037344
699, 32, 23, 0.005856, 0.009216, 0.03728
699, 32, 24, 0.005952, 0.009216, 0.036384
699, 32, 25, 0.005472, 0.009184, 0.039264
699, 32, 26, 0.005664, 0.009984, 0.03536
699, 32, 27, 0.006112, 0.008576, 0.035104
699, 32, 28, 0.00592, 0.009216, 0.03616
699, 32, 29, 0.006144, 0.008192, 0.035424
699, 32, 30, 0.005344, 0.009152, 0.035296
699, 32, 31, 0.006016, 0.009216, 0.036288
699, 32, 32, 0.006048, 0.008576, 0.037824
699, 32, 33, 0.00608, 0.008192, 0.035392
699, 32, 34, 0.005344, 0.00896, 0.0352
699, 32, 35, 0.00576, 0.009216, 0.035168
699, 32, 36, 0.006016, 0.009216, 0.0376
699, 32, 37, 0.005888, 0.009216, 0.037216
699, 32, 38, 0.005504, 0.009216, 0.035584
699, 32, 39, 0.005632, 0.009216, 0.039616
699, 32, 40, 0.005472, 0.00912, 0.035712
699, 32, 41, 0.005504, 0.009216, 0.038048
699, 32, 42, 0.0056, 0.009216, 0.0352
699, 32, 43, 0.005568, 0.009216, 0.036608
699, 32, 44, 0.005952, 0.008192, 0.03568
699, 32, 45, 0.005568, 0.009216, 0.034592
699, 32, 46, 0.005152, 0.009216, 0.035584
699, 32, 47, 0.006016, 0.008192, 0.038176
699, 32, 48, 0.005536, 0.00912, 0.035328
699, 32, 49, 0.0056, 0.009216, 0.037984
699, 64, 0, 0.006016, 0.012, 0.068064
699, 64, 1, 0.005632, 0.0112, 0.069824
699, 64, 2, 0.005984, 0.011264, 0.063616
699, 64, 3, 0.005824, 0.0112, 0.063552
699, 64, 4, 0.005728, 0.011264, 0.075808
699, 64, 5, 0.005856, 0.012192, 0.06736
699, 64, 6, 0.005952, 0.011264, 0.063616
699, 64, 7, 0.007072, 0.014272, 0.070016
699, 64, 8, 0.005408, 0.01152, 0.07328
699, 64, 9, 0.006368, 0.011264, 0.063808
699, 64, 10, 0.005536, 0.011488, 0.063872
699, 64, 11, 0.00576, 0.011264, 0.067264
699, 64, 12, 0.005408, 0.010976, 0.06864
699, 64, 13, 0.005504, 0.0112, 0.063968
699, 64, 14, 0.00544, 0.011072, 0.068256
699, 64, 15, 0.005984, 0.011264, 0.063392
699, 64, 16, 0.005856, 0.011264, 0.063648
699, 64, 17, 0.005824, 0.011264, 0.073632
699, 64, 18, 0.005984, 0.011264, 0.067296
699, 64, 19, 0.00576, 0.011264, 0.068832
699, 64, 20, 0.00576, 0.012288, 0.068448
699, 64, 21, 0.006304, 0.010528, 0.067808
699, 64, 22, 0.005536, 0.0112, 0.063872
699, 64, 23, 0.005664, 0.011072, 0.064448
699, 64, 24, 0.006272, 0.010336, 0.063744
699, 64, 25, 0.006176, 0.010432, 0.06368
699, 64, 26, 0.00944, 0.011264, 0.068032
699, 64, 27, 0.006144, 0.011264, 0.063424
699, 64, 28, 0.00576, 0.011264, 0.06336
699, 64, 29, 0.005792, 0.011264, 0.067168
699, 64, 30, 0.005568, 0.011264, 0.067712
699, 64, 31, 0.005696, 0.011264, 0.066784
699, 64, 32, 0.005536, 0.011264, 0.067392
699, 64, 33, 0.005728, 0.010944, 0.063968
699, 64, 34, 0.005824, 0.011264, 0.063904
699, 64, 35, 0.005632, 0.012032, 0.0672
699, 64, 36, 0.005152, 0.01152, 0.068192
699, 64, 37, 0.005696, 0.011264, 0.068128
699, 64, 38, 0.005792, 0.011264, 0.063808
699, 64, 39, 0.005568, 0.010912, 0.063872
699, 64, 40, 0.006016, 0.010496, 0.064096
699, 64, 41, 0.005856, 0.011264, 0.068608
699, 64, 42, 0.005472, 0.011264, 0.063168
699, 64, 43, 0.005664, 0.011264, 0.070624
699, 64, 44, 0.005568, 0.012, 0.06864
699, 64, 45, 0.005664, 0.010976, 0.063904
699, 64, 46, 0.0056, 0.011072, 0.068384
699, 64, 47, 0.006048, 0.011264, 0.063232
699, 64, 48, 0.0056, 0.011264, 0.067968
699, 64, 49, 0.005952, 0.011264, 0.063328
699, 100, 0, 0.005888, 0.017696, 0.095392
699, 100, 1, 0.006208, 0.016384, 0.09856
699, 100, 2, 0.0056, 0.016224, 0.099424
699, 100, 3, 0.00624, 0.01536, 0.093024
699, 100, 4, 0.006208, 0.01536, 0.093504
699, 100, 5, 0.006112, 0.016384, 0.092
699, 100, 6, 0.00576, 0.016384, 0.097888
699, 100, 7, 0.006208, 0.016384, 0.100288
699, 100, 8, 0.005632, 0.016256, 0.104736
699, 100, 9, 0.005728, 0.017376, 0.098048
699, 100, 10, 0.005504, 0.016448, 0.100224
699, 100, 11, 0.005792, 0.016096, 0.093504
699, 100, 12, 0.00608, 0.015488, 0.097344
699, 100, 13, 0.006272, 0.016384, 0.099008
699, 100, 14, 0.005376, 0.016384, 0.094144
699, 100, 15, 0.005664, 0.016256, 0.094848
699, 100, 16, 0.005632, 0.016384, 0.092704
699, 100, 17, 0.00624, 0.01536, 0.100448
699, 100, 18, 0.005728, 0.016384, 0.100704
699, 100, 19, 0.006496, 0.016384, 0.100384
699, 100, 20, 0.00576, 0.016384, 0.099488
699, 100, 21, 0.00608, 0.016384, 0.09264
699, 100, 22, 0.005344, 0.016384, 0.092768
699, 100, 23, 0.006016, 0.016384, 0.100032
699, 100, 24, 0.006112, 0.01536, 0.09344
699, 100, 25, 0.005792, 0.016384, 0.096608
699, 100, 26, 0.00608, 0.016384, 0.09344
699, 100, 27, 0.005632, 0.016064, 0.09936
699, 100, 28, 0.005568, 0.016384, 0.09872
699, 100, 29, 0.005696, 0.016384, 0.09232
699, 100, 30, 0.005664, 0.01536, 0.098848
699, 100, 31, 0.005728, 0.016224, 0.099008
699, 100, 32, 0.005792, 0.016384, 0.099808
699, 100, 33, 0.005856, 0.016384, 0.092256
699, 100, 34, 0.005472, 0.016384, 0.092832
699, 100, 35, 0.006144, 0.015552, 0.100224
699, 100, 36, 0.006016, 0.01536, 0.094208
699, 100, 37, 0.005792, 0.016384, 0.092
699, 100, 38, 0.005888, 0.016384, 0.1032
699, 100, 39, 0.005664, 0.016352, 0.093024
699, 100, 40, 0.006048, 0.016384, 0.096192
699, 100, 41, 0.005952, 0.016384, 0.099808
699, 100, 42, 0.00544, 0.016384, 0.092736
699, 100, 43, 0.0064, 0.01536, 0.093024
699, 100, 44, 0.006304, 0.016384, 0.102432
699, 100, 45, 0.005888, 0.016384, 0.100768
699, 100, 46, 0.005952, 0.015648, 0.093344
699, 100, 47, 0.005696, 0.016192, 0.099904
699, 100, 48, 0.00608, 0.015456, 0.092832
699, 100, 49, 0.005696, 0.016192, 0.098976
699, 200, 0, 0.00608, 0.024576, 0.184864
699, 200, 1, 0.006432, 0.023552, 0.201088
699, 200, 2, 0.00608, 0.024608, 0.180096
699, 200, 3, 0.006272, 0.023552, 0.17856
699, 200, 4, 0.005824, 0.023648, 0.19344
699, 200, 5, 0.00656, 0.02288, 0.182688
699, 200, 6, 0.006208, 0.023552, 0.193088
699, 200, 7, 0.00576, 0.023808, 0.179328
699, 200, 8, 0.005952, 0.023552, 0.180512
699, 200, 9, 0.006176, 0.023552, 0.183168
699, 200, 10, 0.006464, 0.023936, 0.179712
699, 200, 11, 0.00672, 0.023552, 0.179296
699, 200, 12, 0.005472, 0.023552, 0.183552
699, 200, 13, 0.006688, 0.023552, 0.192992
699, 200, 14, 0.006144, 0.023552, 0.182752
699, 200, 15, 0.005632, 0.024576, 0.17872
699, 200, 16, 0.00592, 0.023552, 0.196
699, 200, 17, 0.006496, 0.023552, 0.17824
699, 200, 18, 0.00624, 0.023552, 0.192448
699, 200, 19, 0.00592, 0.023552, 0.17936
699, 200, 20, 0.006496, 0.022528, 0.184192
699, 200, 21, 0.005728, 0.023552, 0.17856
699, 200, 22, 0.005536, 0.023552, 0.193984
699, 200, 23, 0.006464, 0.023552, 0.184864
699, 200, 24, 0.005568, 0.024576, 0.178816
699, 200, 25, 0.006464, 0.023552, 0.192832
699, 200, 26, 0.005984, 0.023552, 0.191488
699, 200, 27, 0.006272, 0.022528, 0.183744
699, 200, 28, 0.00656, 0.023552, 0.192544
699, 200, 29, 0.006368, 0.023552, 0.195776
699, 200, 30, 0.006144, 0.024576, 0.19296
699, 200, 31, 0.005984, 0.023712, 0.193632
699, 200, 32, 0.006112, 0.023552, 0.178592
699, 200, 33, 0.00592, 0.023552, 0.192768
699, 200, 34, 0.00544, 0.024576, 0.191104
699, 200, 35, 0.006976, 0.023552, 0.19072
699, 200, 36, 0.005856, 0.023552, 0.178848
699, 200, 37, 0.006464, 0.022784, 0.179616
699, 200, 38, 0.005632, 0.023552, 0.18896
699, 200, 39, 0.0064, 0.024576, 0.18832
699, 200, 40, 0.0064, 0.023552, 0.193216
699, 200, 41, 0.006528, 0.023552, 0.177888
699, 200, 42, 0.006368, 0.023552, 0.192608
699, 200, 43, 0.00624, 0.023552, 0.179328
699, 200, 44, 0.00592, 0.023552, 0.193376
699, 200, 45, 0.006048, 0.023552, 0.182272
699, 200, 46, 0.006112, 0.023552, 0.191328
699, 200, 47, 0.006432, 0.023552, 0.178368
699, 200, 48, 0.006304, 0.024576, 0.191968
699, 200, 49, 0.005952, 0.023552, 0.198048
699, 400, 0, 0.00672, 0.138432, 0.466176
699, 400, 1, 0.007264, 0.123136, 0.379712
699, 400, 2, 0.007712, 0.128352, 0.38096
699, 400, 3, 0.007648, 0.119808, 0.453184
699, 400, 4, 0.0072, 0.118784, 0.351296
699, 400, 5, 0.007328, 0.120832, 0.36864
699, 400, 6, 0.007296, 0.117952, 0.374688
699, 400, 7, 0.007072, 0.11776, 0.370784
699, 400, 8, 0.006688, 0.119808, 0.375808
699, 400, 9, 0.007616, 0.120096, 0.373952
699, 400, 10, 0.006816, 0.118784, 0.345248
699, 400, 11, 0.006976, 0.124096, 0.371328
699, 400, 12, 0.00672, 0.123904, 0.37872
699, 400, 13, 0.007104, 0.118784, 0.370656
699, 400, 14, 0.006592, 0.124928, 0.371296
699, 400, 15, 0.006816, 0.118784, 0.34432
699, 400, 16, 0.007136, 0.118784, 0.344832
699, 400, 17, 0.007392, 0.12288, 0.371776
699, 400, 18, 0.007264, 0.119072, 0.351488
699, 400, 19, 0.006976, 0.11776, 0.368192
699, 400, 20, 0.00752, 0.11984, 0.376736
699, 400, 21, 0.00736, 0.11696, 0.381856
699, 400, 22, 0.00736, 0.118112, 0.350944
699, 400, 23, 0.006816, 0.11776, 0.385472
699, 400, 24, 0.007264, 0.118784, 0.376896
699, 400, 25, 0.007584, 0.11776, 0.342816
699, 400, 26, 0.007104, 0.117856, 0.375744
699, 400, 27, 0.007232, 0.11776, 0.374848
699, 400, 28, 0.006752, 0.118784, 0.371168
699, 400, 29, 0.006784, 0.11776, 0.377568
699, 400, 30, 0.007264, 0.119808, 0.36848
699, 400, 31, 0.007136, 0.118784, 0.3696
699, 400, 32, 0.007328, 0.11776, 0.374176
699, 400, 33, 0.006752, 0.117824, 0.371424
699, 400, 34, 0.006624, 0.119808, 0.370912
699, 400, 35, 0.007584, 0.117088, 0.356352
699, 400, 36, 0.00704, 0.118912, 0.346208
699, 400, 37, 0.007552, 0.119808, 0.368192
699, 400, 38, 0.007264, 0.118784, 0.3736
699, 400, 39, 0.00752, 0.119808, 0.372512
699, 400, 40, 0.007232, 0.120832, 0.371168
699, 400, 41, 0.007648, 0.116736, 0.376544
699, 400, 42, 0.007424, 0.117984, 0.369632
699, 400, 43, 0.0072, 0.119808, 0.370464
699, 400, 44, 0.006688, 0.116992, 0.351072
699, 400, 45, 0.007008, 0.11776, 0.34464
699, 400, 46, 0.007328, 0.123904, 0.37136
699, 400, 47, 0.007584, 0.11776, 0.373056
699, 400, 48, 0.007616, 0.11776, 0.367808
699, 400, 49, 0.006848, 0.123168, 0.369792
699, 800, 0, 0.009504, 0.160768, 0.633792
699, 800, 1, 0.009088, 0.155968, 0.641984
699, 800, 2, 0.009312, 0.160768, 0.63424
699, 800, 3, 0.008416, 0.161056, 0.6416
699, 800, 4, 0.0088, 0.157696, 0.639552
699, 800, 5, 0.009472, 0.154624, 0.64464
699, 800, 6, 0.00896, 0.155648, 0.638976
699, 800, 7, 0.008576, 0.156672, 0.586656
699, 800, 8, 0.009312, 0.159744, 0.63696
699, 800, 9, 0.008576, 0.15872, 0.645056
699, 800, 10, 0.008288, 0.155648, 0.64544
699, 800, 11, 0.009216, 0.155648, 0.637152
699, 800, 12, 0.008576, 0.155808, 0.589984
699, 800, 13, 0.009504, 0.156672, 0.63824
699, 800, 14, 0.008384, 0.157696, 0.636224
699, 800, 15, 0.008512, 0.15584, 0.64192
699, 800, 16, 0.00832, 0.155648, 0.64272
699, 800, 17, 0.008832, 0.154624, 0.594112
699, 800, 18, 0.008672, 0.156672, 0.6464
699, 800, 19, 0.009024, 0.155648, 0.638592
699, 800, 20, 0.009184, 0.15872, 0.64288
699, 800, 21, 0.008704, 0.1536, 0.607616
699, 800, 22, 0.00832, 0.156672, 0.6024
699, 800, 23, 0.008672, 0.15872, 0.62848
699, 800, 24, 0.008704, 0.165088, 0.59344
699, 800, 25, 0.008832, 0.154752, 0.641024
699, 800, 26, 0.009152, 0.154656, 0.596512
699, 800, 27, 0.008096, 0.154624, 0.597696
699, 800, 28, 0.009056, 0.158048, 0.64288
699, 800, 29, 0.00816, 0.154624, 0.642944
699, 800, 30, 0.008032, 0.156672, 0.643936
699, 800, 31, 0.008864, 0.1536, 0.645536
699, 800, 32, 0.008384, 0.155648, 0.597152
699, 800, 33, 0.008448, 0.155648, 0.645216
699, 800, 34, 0.00864, 0.160768, 0.637696
699, 800, 35, 0.008736, 0.161792, 0.639552
699, 800, 36, 0.0088, 0.156672, 0.637792
699, 800, 37, 0.008672, 0.155648, 0.646848
699, 800, 38, 0.008928, 0.156672, 0.640832
699, 800, 39, 0.00928, 0.155648, 0.641696
699, 800, 40, 0.008672, 0.156672, 0.641888
699, 800, 41, 0.00912, 0.154624, 0.639872
699, 800, 42, 0.009184, 0.154784, 0.646688
699, 800, 43, 0.008032, 0.15872, 0.635328
699, 800, 44, 0.008416, 0.156672, 0.634912
699, 800, 45, 0.00912, 0.1536, 0.644736
699, 800, 46, 0.008896, 0.15488, 0.595456
699, 800, 47, 0.009248, 0.1536, 0.654688
699, 800, 48, 0.009152, 0.156672, 0.644576
699, 800, 49, 0.008448, 0.159744, 0.640768
699, 1600, 0, 0.0096, 0.161792, 0.64224
699, 1600, 1, 0.007744, 0.156672, 0.643936
699, 1600, 2, 0.008128, 0.157696, 0.641056
699, 1600, 3, 0.008096, 0.155648, 0.643648
699, 1600, 4, 0.0088, 0.159744, 0.592
699, 1600, 5, 0.00912, 0.164864, 0.6408
699, 1600, 6, 0.00896, 0.44544, 0.647648
699, 1600, 7, 0.00896, 0.156672, 0.632576
699, 1600, 8, 0.008096, 0.155648, 0.589248
699, 1600, 9, 0.008864, 0.822272, 0.641472
699, 1600, 10, 0.008992, 0.15872, 0.635456
699, 1600, 11, 0.008704, 0.156864, 0.706848
699, 1600, 12, 0.009312, 0.155872, 0.740736
699, 1600, 13, 0.009088, 0.155808, 0.645984
699, 1600, 14, 0.008288, 0.156672, 0.64368
699, 1600, 15, 0.008128, 0.155968, 0.649984
699, 1600, 16, 0.008736, 0.155648, 0.641408
699, 1600, 17, 0.008448, 0.155648, 0.641152
699, 1600, 18, 0.008736, 0.154624, 0.666336
699, 1600, 19, 0.008672, 0.15792, 0.593856
699, 1600, 20, 0.008832, 0.154624, 0.64256
699, 1600, 21, 0.008128, 0.154624, 0.599264
699, 1600, 22, 0.008928, 0.154624, 0.59792
699, 1600, 23, 0.008576, 0.154912, 0.614336
699, 1600, 24, 0.008608, 0.156672, 0.644832
699, 1600, 25, 0.008416, 0.162816, 0.599616
699, 1600, 26, 0.009984, 0.175104, 0.71856
699, 1600, 27, 0.009536, 0.165888, 0.605568
699, 1600, 28, 0.009184, 0.161792, 0.640128
699, 1600, 29, 0.008288, 0.15872, 0.640896
699, 1600, 30, 0.008704, 0.157696, 0.646784
699, 1600, 31, 0.008736, 0.154912, 0.640096
699, 1600, 32, 0.008928, 0.154624, 0.639168
699, 1600, 33, 0.008576, 0.157696, 0.638752
699, 1600, 34, 0.008736, 0.156672, 0.645152
699, 1600, 35, 0.008896, 0.155648, 0.642976
699, 1600, 36, 0.00832, 0.154624, 0.596608
699, 1600, 37, 0.008608, 0.155648, 0.641568
699, 1600, 38, 0.009056, 0.157696, 0.646688
699, 1600, 39, 0.008064, 0.155648, 0.64576
699, 1600, 40, 0.009184, 0.154624, 0.645536
699, 1600, 41, 0.008032, 0.15696, 0.63952
699, 1600, 42, 0.008224, 0.156672, 0.600864
699, 1600, 43, 0.008672, 0.157696, 0.645056
699, 1600, 44, 0.00848, 0.154624, 0.64976
699, 1600, 45, 0.008032, 0.156672, 0.645632
699, 1600, 46, 0.008512, 0.156832, 0.646848
699, 1600, 47, 0.00896, 0.15872, 0.649344
699, 1600, 48, 0.008864, 0.164864, 0.633792
699, 1600, 49, 0.008896, 0.155648, 0.636
699, 3200, 0, 0.00864, 0.160768, 0.658336
699, 3200, 1, 0.008992, 0.156672, 0.636
699, 3200, 2, 0.0088, 0.157696, 0.637088
699, 3200, 3, 0.008256, 0.157696, 0.588064
699, 3200, 4, 0.008256, 0.157696, 0.639424
699, 3200, 5, 0.008224, 0.164864, 0.63968
699, 3200, 6, 0.008896, 0.155648, 0.644864
699, 3200, 7, 0.009184, 0.154624, 0.642688
699, 3200, 8, 0.008416, 0.156672, 0.6424
699, 3200, 9, 0.008672, 0.154624, 0.597792
699, 3200, 10, 0.008704, 0.15872, 0.600576
699, 3200, 11, 0.009472, 0.154624, 0.657696
699, 3200, 12, 0.008256, 0.156704, 0.593728
699, 3200, 13, 0.008288, 0.155648, 0.644256
699, 3200, 14, 0.00848, 0.154624, 0.596
699, 3200, 15, 0.008736, 0.160096, 0.641632
699, 3200, 16, 0.009248, 0.155648, 0.642144
699, 3200, 17, 0.008224, 0.154912, 0.648896
699, 3200, 18, 0.008576, 0.154624, 0.643168
699, 3200, 19, 0.00832, 0.154624, 0.651232
699, 3200, 20, 0.009152, 0.162816, 0.639456
699, 3200, 21, 0.009216, 0.159744, 0.601472
699, 3200, 22, 0.008608, 0.161792, 0.63904
699, 3200, 23, 0.009088, 0.154624, 0.638976
699, 3200, 24, 0.008096, 0.157696, 0.636576
699, 3200, 25, 0.008672, 0.15872, 0.634784
699, 3200, 26, 0.008608, 0.155648, 0.636736
699, 3200, 27, 0.008768, 0.154624, 0.63776
699, 3200, 28, 0.008832, 0.155648, 0.64096
699, 3200, 29, 0.008288, 0.155744, 0.649408
699, 3200, 30, 0.008864, 0.156928, 0.637312
699, 3200, 31, 0.00864, 0.157824, 0.636992
699, 3200, 32, 0.008896, 0.156672, 0.633472
699, 3200, 33, 0.008224, 0.154624, 0.64704
699, 3200, 34, 0.008608, 0.154624, 0.655648
699, 3200, 35, 0.00832, 0.156672, 0.642144
699, 3200, 36, 0.008512, 0.155648, 0.645472
699, 3200, 37, 0.008384, 0.155648, 0.596608
699, 3200, 38, 0.009056, 0.154624, 0.595904
699, 3200, 39, 0.008672, 0.155648, 0.653024
699, 3200, 40, 0.00912, 0.165888, 0.648576
699, 3200, 41, 0.009056, 0.156672, 0.595136
699, 3200, 42, 0.008384, 0.153888, 0.597376
699, 3200, 43, 0.008896, 0.1536, 0.646848
