ensemble_size, batch_size, trial_num, predict (ms)
399,400,14,0.536829
399,400,15,0.542699
399,400,16,0.535568
399,400,17,0.55335
399,400,18,0.533689
399,400,19,0.54576
399,400,20,0.533689
399,400,21,0.520868
399,400,22,0.515328
399,400,23,0.536099
399,400,24,0.55896
399,400,25,0.514468
399,400,26,0.522468
399,400,27,0.515118
399,400,28,0.515228
399,400,29,0.511348
399,400,30,0.517518
399,400,31,0.516418
399,400,32,0.515818
399,400,33,0.514178
399,400,34,0.513868
399,400,35,0.518479
399,400,36,0.518748
399,400,37,0.520268
399,400,38,0.512768
399,400,39,0.517159
399,400,40,0.516599
399,400,41,0.517538
399,400,42,0.513898
399,400,43,0.514928
399,400,44,0.519349
399,400,45,0.516318
399,400,46,0.514688
399,400,47,0.515838
399,400,48,0.512968
399,400,49,0.515978
399,800,0,0.742696
399,800,1,0.736856
399,800,2,0.732036
399,800,3,7.58552
399,800,4,1.26663
399,800,5,0.968254
399,800,6,0.941963
399,800,7,0.960464
399,800,8,0.959454
399,800,9,0.948143
399,800,10,0.786568
399,800,11,0.788078
399,800,12,0.783017
399,800,13,0.775677
399,800,14,0.760387
399,800,15,0.772967
399,800,16,0.768807
399,800,17,0.771627
399,800,18,0.756986
399,800,19,0.770167
399,800,20,0.860981
399,800,21,1.01711
399,800,22,1.11363
399,800,23,0.86195
399,800,24,0.759277
399,800,25,0.746686
399,800,26,0.741506
399,800,27,0.742036
399,800,28,0.734576
399,800,29,0.744786
399,800,30,0.731045
399,800,31,0.749867
399,800,32,0.745406
399,800,33,0.746746
399,800,34,0.737556
399,800,35,0.745436
399,800,36,0.734066
399,800,37,0.740396
399,800,38,0.730916
399,800,39,0.752236
399,800,40,0.735286
399,800,41,0.743736
399,800,42,0.729836
399,800,43,0.754176
399,800,44,0.734915
399,800,45,0.743796
399,800,46,0.733255
399,800,47,0.740595
399,800,48,0.732496
399,800,49,0.739276
399,1600,0,1.08124
399,1600,1,1.06835
399,1600,2,1.06458
399,1600,3,1.07465
399,1600,4,1.0942
399,1600,5,1.09521
399,1600,6,1.22031
399,1600,7,1.46777
399,1600,8,1.54804
399,1600,9,1.61126
399,1600,10,1.59693
399,1600,11,1.60641
399,1600,12,1.62898
399,1600,13,1.58035
399,1600,14,1.68774
399,1600,15,1.5179
399,1600,16,1.6693
399,1600,17,1.55398
399,1600,18,1.77772
399,1600,19,1.45055
399,1600,20,1.53653
399,1600,21,1.5951
399,1600,22,1.52628
399,1600,23,1.49208
399,1600,24,1.56193
399,1600,25,1.39983
399,1600,26,1.36361
399,1600,27,1.37927
399,1600,28,1.36328
399,1600,29,1.1123
399,1600,30,1.09403
399,1600,31,1.10471
399,1600,32,1.08641
399,1600,33,1.07121
399,1600,34,1.06971
399,1600,35,1.05263
399,1600,36,1.04434
399,1600,37,11.4255
399,1600,38,1.05888
399,1600,39,1.06428
399,1600,40,1.04856
399,1600,41,1.0844
399,1600,42,1.07416
399,1600,43,1.05813
399,1600,44,1.05353
399,1600,45,1.05866
399,1600,46,1.04402
399,1600,47,1.05001
399,1600,48,1.05102
399,1600,49,1.05268
399,3200,0,2.08945
399,3200,1,2.1048
399,3200,2,2.09583
399,3200,3,2.09446
399,3200,4,2.10145
399,3200,5,2.10374
399,3200,6,2.09208
399,3200,7,2.10462
399,3200,8,2.09897
399,3200,9,2.10454
399,3200,10,2.08574
399,3200,11,2.09862
399,3200,12,2.09476
399,3200,13,2.09468
399,3200,14,2.09399
399,3200,15,3.3415
399,3200,16,8.76697
399,3200,17,16.2689
399,3200,18,3.08227
399,3200,19,3.04573
399,3200,20,3.03932
399,3200,21,3.05123
399,3200,22,3.03507
399,3200,23,3.0673
399,3200,24,6.44982
399,3200,25,3.04791
399,3200,26,3.0377
399,3200,27,3.04354
399,3200,28,3.03535
399,3200,29,2.36178
399,3200,30,2.11419
399,3200,31,2.11487
399,3200,32,2.09422
399,3200,33,2.10491
399,3200,34,2.08836
399,3200,35,2.09688
399,3200,36,2.09688
399,3200,37,2.09199
399,3200,38,2.08785
399,3200,39,3.12938
399,3200,40,4.88703
399,3200,41,2.12923
399,3200,42,2.10635
399,3200,43,2.10226
399,3200,44,2.09221
399,3200,45,2.0963
399,3200,46,2.08843
399,3200,47,2.0936
399,3200,48,2.0935
399,3200,49,2.10783
399,6400,0,3.70471
399,6400,1,3.72508
399,6400,2,3.81625
399,6400,3,3.79884
399,6400,4,3.70677
399,6400,5,3.69947
399,6400,6,3.70237
399,6400,7,12.5817
399,6400,8,3.70052
399,6400,9,3.71852
399,6400,10,3.69524
399,6400,11,3.71091
399,6400,12,3.69828
399,6400,13,3.70819
399,6400,14,3.69391
399,6400,15,3.70858
399,6400,16,3.69289
399,6400,17,3.71132
399,6400,18,3.71166
399,6400,19,3.71027
399,6400,20,3.69452
399,6400,21,3.71432
399,6400,22,3.69418
399,6400,23,3.70025
399,6400,24,3.70214
399,6400,25,3.69275
399,6400,26,3.69467
399,6400,27,3.74461
399,6400,28,3.70066
399,6400,29,3.71774
399,6400,30,3.69436
399,6400,31,3.7108
399,6400,32,11.5158
399,6400,33,3.70656
399,6400,34,3.69345
399,6400,35,3.70664
399,6400,36,3.68948
399,6400,37,3.70168
399,6400,38,3.69294
399,6400,39,3.69748
399,6400,40,3.69573
399,6400,41,3.69364
399,6400,42,3.69898
399,6400,43,3.70131
399,6400,44,3.69452
399,6400,45,3.71059
399,6400,46,3.72559
399,6400,47,3.70073
399,6400,48,3.69571
399,6400,49,3.70816
399,10000,0,5.63181
399,10000,1,5.7948
399,10000,2,5.79217
399,10000,3,15.4208
399,10000,4,5.68836
399,10000,5,5.6982
399,10000,6,5.68165
399,10000,7,5.68883
399,10000,8,5.67524
399,10000,9,5.69046
399,10000,10,5.67799
399,10000,11,5.71239
399,10000,12,5.67821
399,10000,13,5.69591
399,10000,14,5.68635
399,10000,15,5.67799
399,10000,16,5.66738
399,10000,17,5.77396
399,10000,18,5.80897
399,10000,19,15.143
399,10000,20,5.72474
399,10000,21,5.69505
399,10000,22,5.68472
399,10000,23,5.68722
399,10000,24,5.68704
399,10000,25,5.70737
399,10000,26,5.68247
399,10000,27,5.69807
399,10000,28,5.68487
399,10000,29,5.68918
399,10000,30,5.68029
399,10000,31,5.68851
399,10000,32,5.67337
399,10000,33,5.72949
399,10000,34,5.73532
399,10000,35,14.1069
399,10000,36,5.68106
399,10000,37,5.681
399,10000,38,5.65637
399,10000,39,5.67895
399,10000,40,5.67252
399,10000,41,5.66764
399,10000,42,5.67384
399,10000,43,5.68618
399,10000,44,5.67235
399,10000,45,5.67685
399,10000,46,5.67521
399,10000,47,5.68158
399,10000,48,5.67254
399,10000,49,5.68638
300,1,0,0.792138
300,1,1,0.140145
300,1,2,0.128885
300,1,3,0.125414
300,1,4,0.121144
300,1,5,0.120294
300,1,6,0.127784
300,1,7,0.123325
300,1,8,0.118485
300,1,9,0.119444
300,1,10,0.118834
300,1,11,0.118374
300,1,12,0.125875
300,1,13,0.119344
300,1,14,0.125804
300,1,15,0.119235
300,1,16,0.118574
300,1,17,0.117824
300,1,18,0.117124
300,1,19,0.116394
300,1,20,0.118125
300,1,21,0.116624
300,1,22,0.122734
300,1,23,0.119244
300,1,24,0.116644
300,1,25,0.117505
300,1,26,0.117164
300,1,27,0.117774
300,1,28,0.118944
300,1,29,0.117164
300,1,30,0.121574
300,1,31,0.120364
300,1,32,0.119634
300,1,33,0.118704
300,1,34,0.117585
300,1,35,0.118605
300,1,36,0.117934
300,1,37,0.124884
300,1,38,0.117074
300,1,39,0.124365
300,1,40,0.118164
300,1,41,0.118044
300,1,42,0.117804
300,1,43,0.117074
300,1,44,0.117404
300,1,45,0.117234
300,1,46,0.115984
300,1,47,0.121624
300,1,48,0.118774
300,1,49,0.118355
300,2,0,0.181136
300,2,1,0.171416
300,2,2,0.163276
300,2,3,0.171066
300,2,4,0.157436
300,2,5,0.152965
300,2,6,0.147225
300,2,7,0.151216
300,2,8,0.147945
300,2,9,0.146635
300,2,10,0.151565
300,2,11,0.149065
300,2,12,0.146415
300,2,13,0.144995
300,2,14,0.145085
300,2,15,0.146085
300,2,16,0.147166
300,2,17,0.152615
300,2,18,0.147155
300,2,19,0.146445
300,2,20,0.147206
300,2,21,0.144426
300,2,22,0.144295
300,2,23,0.152065
300,2,24,0.148495
300,2,25,0.146496
300,2,26,0.145115
300,2,27,0.145435
300,2,28,0.144165
300,2,29,0.150605
300,2,30,0.150006
300,2,31,0.146265
300,2,32,0.145945
300,2,33,0.145885
300,2,34,0.143435
300,2,35,0.144135
300,2,36,0.150236
300,2,37,0.176256
300,2,38,0.152065
300,2,39,0.147435
300,2,40,0.147155
300,2,41,0.147575
300,2,42,0.153415
300,2,43,0.152596
300,2,44,0.152575
300,2,45,0.145865
300,2,46,0.144795
300,2,47,0.145196
300,2,48,0.151456
300,2,49,0.145455
300,4,0,0.171546
300,4,1,0.162576
300,4,2,0.156906
300,4,3,0.154965
300,4,4,0.150036
300,4,5,0.152385
300,4,6,0.161996
300,4,7,0.157365
300,4,8,0.149615
300,4,9,0.153795
300,4,10,0.149265
300,4,11,0.148736
300,4,12,0.151475
300,4,13,0.160396
300,4,14,0.149125
300,4,15,0.147705
300,4,16,0.148255
300,4,17,0.147996
300,4,18,0.149405
300,4,19,0.157935
300,4,20,0.149776
300,4,21,0.149365
300,4,22,0.149315
300,4,23,0.148156
300,4,24,0.148895
300,4,25,0.150715
300,4,26,0.157376
300,4,27,0.148395
300,4,28,0.147775
300,4,29,0.148095
300,4,30,0.148766
300,4,31,0.149935
300,4,32,0.153206
300,4,33,0.153795
300,4,34,0.149235
300,4,35,0.149296
300,4,36,0.148075
300,4,37,0.148075
300,4,38,0.148595
300,4,39,0.164196
300,4,40,0.150545
300,4,41,0.148456
300,4,42,0.148575
300,4,43,0.148225
300,4,44,0.149595
300,4,45,0.148496
300,4,46,0.157085
300,4,47,0.147835
300,4,48,0.147645
300,4,49,0.148865
300,8,0,0.174736
300,8,1,0.169926
300,8,2,0.170836
300,8,3,0.160296
300,8,4,0.159856
300,8,5,0.157295
300,8,6,0.158476
300,8,7,0.157015
300,8,8,0.186407
300,8,9,0.161596
300,8,10,0.158765
300,8,11,0.157646
300,8,12,0.158365
300,8,13,0.158566
300,8,14,0.166666
300,8,15,0.158976
300,8,16,0.158816
300,8,17,0.167326
300,8,18,0.158795
300,8,19,0.159145
300,8,20,0.166916
300,8,21,0.167596
300,8,22,0.158185
300,8,23,0.157035
300,8,24,0.157136
300,8,25,0.158215
300,8,26,0.165296
300,8,27,0.160296
300,8,28,0.157595
300,8,29,0.158005
300,8,30,0.158836
300,8,31,0.159095
300,8,32,0.162926
300,8,33,0.163426
300,8,34,0.159106
300,8,35,0.164316
300,8,36,0.158956
300,8,37,0.159255
300,8,38,0.157876
300,8,39,0.164046
300,8,40,0.157755
300,8,41,0.157415
300,8,42,0.158986
300,8,43,0.169466
300,8,44,0.159025
300,8,45,0.169306
300,8,46,0.165296
300,8,47,0.163736
300,8,48,0.161366
300,8,49,0.159565
300,16,0,0.198917
300,16,1,0.188047
300,16,2,0.183386
300,16,3,0.180817
300,16,4,0.180716
300,16,5,0.179776
300,16,6,0.186746
300,16,7,0.179546
300,16,8,0.180206
300,16,9,0.179936
300,16,10,0.179096
300,16,11,0.191086
300,16,12,0.181637
300,16,13,0.179526
300,16,14,0.184116
300,16,15,0.179546
300,16,16,0.185126
300,16,17,0.180307
300,16,18,0.178656
300,16,19,0.178296
300,16,20,0.179057
300,16,21,0.179016
300,16,22,0.182857
300,16,23,0.178956
300,16,24,0.187046
300,16,25,0.181386
300,16,26,0.179046
300,16,27,0.186867
300,16,28,0.180856
300,16,29,0.185867
300,16,30,0.177456
300,16,31,0.177636
300,16,32,0.178847
300,16,33,0.184676
300,16,34,0.180307
300,16,35,0.179996
300,16,36,0.178996
300,16,37,0.179227
300,16,38,0.183886
300,16,39,0.206557
300,16,40,0.200537
300,16,41,0.186977
300,16,42,0.189287
300,16,43,0.181046
300,16,44,0.194397
300,16,45,0.179526
300,16,46,0.183967
300,16,47,0.179166
300,16,48,0.179266
300,16,49,0.183537
300,32,0,0.241029
300,32,1,0.224438
300,32,2,0.222558
300,32,3,0.226238
300,32,4,0.228308
300,32,5,0.221308
300,32,6,0.221207
300,32,7,0.226687
300,32,8,0.223287
300,32,9,0.222848
300,32,10,0.221318
300,32,11,0.221488
300,32,12,0.233228
300,32,13,0.222828
300,32,14,0.219948
300,32,15,0.234318
300,32,16,0.225528
300,32,17,0.222708
300,32,18,0.220198
300,32,19,0.221708
300,32,20,0.221198
300,32,21,0.227438
300,32,22,0.220768
300,32,23,0.222598
300,32,24,0.222058
300,32,25,0.225518
300,32,26,0.223088
300,32,27,0.230138
300,32,28,0.221667
300,32,29,0.225588
300,32,30,0.224468
300,32,31,0.222237
300,32,32,0.220778
300,32,33,0.221628
300,32,34,0.225918
300,32,35,0.230008
300,32,36,0.222818
300,32,37,0.221788
300,32,38,0.229478
300,32,39,0.223208
300,32,40,0.227478
300,32,41,0.221087
300,32,42,0.220297
300,32,43,0.226448
300,32,44,0.223478
300,32,45,0.224638
300,32,46,0.222828
300,32,47,0.231278
300,32,48,0.222218
300,32,49,0.227038
300,64,0,0.322712
300,64,1,0.311281
300,64,2,0.31014
300,64,3,0.3054
300,64,4,0.305761
300,64,5,0.300761
300,64,6,0.308001
300,64,7,0.30489
300,64,8,0.307191
300,64,9,0.300421
300,64,10,0.30476
300,64,11,0.30159
300,64,12,0.300421
300,64,13,0.30676
300,64,14,0.300631
300,64,15,0.306791
300,64,16,0.304931
300,64,17,0.322221
300,64,18,0.316571
300,64,19,0.309851
300,64,20,0.307061
300,64,21,0.300421
300,64,22,0.301
300,64,23,0.305051
300,64,24,0.302441
300,64,25,0.297921
300,64,26,0.309081
300,64,27,0.311081
300,64,28,0.317851
300,64,29,0.301971
300,64,30,0.309461
300,64,31,0.29789
300,64,32,0.305641
300,64,33,0.305231
300,64,34,0.30016
300,64,35,0.300751
300,64,36,0.30235
300,64,37,0.30485
300,64,38,0.299971
300,64,39,0.304091
300,64,40,0.29842
300,64,41,0.298961
300,64,42,0.2983
300,64,43,0.304851
300,64,44,0.301061
300,64,45,0.29987
300,64,46,0.305901
300,64,47,0.300001
300,64,48,0.30143
300,64,49,0.312621
300,100,0,0.355653
300,100,1,0.327371
300,100,2,0.321751
300,100,3,0.311571
300,100,4,0.316701
300,100,5,0.315621
300,100,6,0.312831
300,100,7,0.310661
300,100,8,0.315871
300,100,9,0.311921
300,100,10,0.310491
300,100,11,0.319291
300,100,12,0.311941
300,100,13,0.316501
300,100,14,0.314841
300,100,15,0.321301
300,100,16,0.312151
300,100,17,0.316111
300,100,18,0.318701
300,100,19,0.311021
300,100,20,0.316091
300,100,21,0.312271
300,100,22,0.314431
300,100,23,0.316991
300,100,24,0.312251
300,100,25,0.318971
300,100,26,0.316501
300,100,27,0.315252
300,100,28,0.310321
300,100,29,0.315431
300,100,30,0.341092
300,100,31,0.312621
300,100,32,0.312281
300,100,33,0.314451
300,100,34,0.316181
300,100,35,0.311001
300,100,36,0.316382
300,100,37,0.312691
300,100,38,0.309021
300,100,39,0.314262
300,100,40,0.318021
300,100,41,0.308431
300,100,42,0.313171
300,100,43,0.315621
300,100,44,0.313501
300,100,45,0.319751
300,100,46,0.311141
300,100,47,0.311001
300,100,48,0.309221
300,100,49,0.320211
300,200,0,0.419545
300,200,1,0.390774
300,200,2,0.393563
300,200,3,0.393613
300,200,4,0.385654
300,200,5,0.390044
300,200,6,0.385293
300,200,7,0.391344
300,200,8,0.388104
300,200,9,0.385703
300,200,10,0.389494
300,200,11,0.388654
300,200,12,0.390654
300,200,13,0.385723
300,200,14,0.385444
300,200,15,0.390144
300,200,16,0.382493
300,200,17,0.384954
300,200,18,0.390073
300,200,19,0.386614
300,200,20,0.391674
300,200,21,0.385593
300,200,22,0.386493
300,200,23,0.390294
300,200,24,0.386293
300,200,25,0.386604
300,200,26,0.385914
300,200,27,0.384593
300,200,28,0.388994
300,200,29,0.378913
300,200,30,0.385384
300,200,31,0.383173
300,200,32,0.384674
300,200,33,0.388034
300,200,34,0.383273
300,200,35,0.382393
300,200,36,0.392243
300,200,37,0.390774
300,200,38,0.388354
300,200,39,0.386013
300,200,40,0.380943
300,200,41,0.384183
300,200,42,0.381363
300,200,43,0.386934
300,200,44,0.384133
300,200,45,0.384304
300,200,46,0.386683
300,200,47,0.393124
300,200,48,0.388324
300,200,49,0.381773
300,400,0,0.447396
300,400,1,0.431965
300,400,2,0.424035
300,400,3,0.433185
300,400,4,0.424875
300,400,5,0.430455
300,400,6,0.424946
300,400,7,0.429704
300,400,8,0.420835
300,400,9,0.426985
300,400,10,0.428615
300,400,11,0.434735
300,400,12,0.432095
300,400,13,0.430255
300,400,14,0.425964
300,400,15,0.436916
300,400,16,0.416174
300,400,17,0.433586
300,400,18,0.424855
300,400,19,0.423835
300,400,20,0.424525
300,400,21,0.437865
300,400,22,0.422905
300,400,23,0.434705
300,400,24,0.426105
300,400,25,0.422445
300,400,26,0.425925
300,400,27,0.422835
300,400,28,0.422085
300,400,29,0.426765
300,400,30,0.414735
300,400,31,0.428385
300,400,32,0.417835
300,400,33,0.429545
300,400,34,0.427185
300,400,35,0.431565
300,400,36,0.417345
300,400,37,0.425555
300,400,38,0.419655
300,400,39,0.421245
300,400,40,0.419945
300,400,41,0.418825
300,400,42,0.425315
300,400,43,0.428315
300,400,44,0.422275
300,400,45,0.423615
300,400,46,0.424935
300,400,47,0.424195
300,400,48,0.416724
300,400,49,0.432685
300,800,0,0.604162
300,800,1,0.617761
300,800,2,0.702765
300,800,3,0.621891
300,800,4,0.705214
300,800,5,0.610502
300,800,6,0.598171
300,800,7,0.609741
300,800,8,0.597841
300,800,9,0.605232
300,800,10,0.601671
300,800,11,0.609551
300,800,12,0.602501
300,800,13,0.609201
300,800,14,0.594761
300,800,15,0.609841
300,800,16,0.596271
300,800,17,0.608212
300,800,18,0.603401
300,800,19,0.607191
300,800,20,0.628662
300,800,21,0.611271
300,800,22,0.597741
300,800,23,0.610681
300,800,24,0.596561
300,800,25,0.602982
300,800,26,0.599801
300,800,27,0.609351
300,800,28,0.600281
300,800,29,0.606281
300,800,30,0.599161
300,800,31,0.603601
300,800,32,0.598221
300,800,33,0.607061
300,800,34,0.598731
300,800,35,0.611671
300,800,36,0.597991
300,800,37,0.619812
300,800,38,0.597541
300,800,39,0.605401
300,800,40,0.600372
300,800,41,0.608661
300,800,42,0.595371
300,800,43,0.612761
300,800,44,0.598521
300,800,45,0.610402
300,800,46,0.597791
300,800,47,0.606751
300,800,48,0.60007
300,800,49,0.619791
300,1600,0,0.877471
300,1600,1,0.87635
300,1600,2,0.86322
300,1600,3,0.866721
300,1600,4,0.85745
300,1600,5,0.86838
300,1600,6,0.858561
300,1600,7,0.869391
300,1600,8,0.86354
300,1600,9,0.877091
300,1600,10,0.858379
300,1600,11,0.86541
300,1600,12,0.86105
300,1600,13,0.870241
300,1600,14,0.85646
300,1600,15,0.86455
300,1600,16,6.76734
300,1600,17,0.890702
300,1600,18,0.8694
300,1600,19,0.871441
300,1600,20,0.86005
300,1600,21,0.874691
300,1600,22,0.86428
300,1600,23,0.934833
300,1600,24,0.866451
300,1600,25,0.86769
300,1600,26,0.85748
300,1600,27,0.866951
300,1600,28,0.86229
300,1600,29,0.867261
300,1600,30,0.86183
300,1600,31,0.86079
300,1600,32,0.860801
300,1600,33,0.868361
300,1600,34,0.85708
300,1600,35,0.864821
300,1600,36,0.8601
300,1600,37,0.86739
300,1600,38,0.85473
300,1600,39,0.86432
300,1600,40,0.869581
300,1600,41,0.873001
300,1600,42,0.860541
300,1600,43,0.86957
300,1600,44,0.85664
300,1600,45,0.880071
300,1600,46,0.86017
300,1600,47,0.8658
300,1600,48,0.86178
300,1600,49,0.866891
300,3200,0,1.7345
300,3200,1,1.70297
300,3200,2,1.69517
300,3200,3,1.71785
300,3200,4,1.70874
300,3200,5,1.70089
300,3200,6,1.69385
300,3200,7,1.68933
300,3200,8,1.69833
300,3200,9,1.68712
300,3200,10,1.76322
300,3200,11,1.72623
300,3200,12,1.71685
300,3200,13,1.81294
300,3200,14,1.68524
300,3200,15,1.6902
300,3200,16,1.68691
300,3200,17,1.69974
300,3200,18,1.68817
300,3200,19,1.69026
300,3200,20,1.67747
300,3200,21,1.70692
300,3200,22,1.69978
300,3200,23,1.69772
300,3200,24,1.70969
300,3200,25,1.70268
300,3200,26,1.68534
300,3200,27,1.69712
300,3200,28,1.67805
300,3200,29,1.68681
300,3200,30,1.6693
300,3200,31,1.68629
300,3200,32,1.6808
300,3200,33,1.67777
300,3200,34,11.9454
300,3200,35,1.73789
300,3200,36,1.70166
300,3200,37,1.7079
300,3200,38,1.69563
300,3200,39,1.70234
300,3200,40,1.7149
300,3200,41,1.71182
300,3200,42,1.69016
300,3200,43,1.69381
300,3200,44,1.68449
300,3200,45,1.6981
300,3200,46,1.69785
300,3200,47,1.68732
300,3200,48,1.6882
300,3200,49,1.7131
300,6400,0,3.03728
300,6400,1,3.07245
300,6400,2,3.04342
300,6400,3,3.06243
300,6400,4,3.0421
300,6400,5,3.06009
300,6400,6,3.04754
300,6400,7,3.06095
300,6400,8,3.13447
300,6400,9,3.1383
300,6400,10,3.04059
300,6400,11,3.0484
300,6400,12,3.03896
300,6400,13,3.04169
300,6400,14,3.0522
300,6400,15,3.05224
300,6400,16,3.03431
300,6400,17,3.05736
300,6400,18,3.04858
300,6400,19,13.2282
300,6400,20,3.06117
300,6400,21,3.05501
300,6400,22,3.08542
300,6400,23,3.58263
300,6400,24,3.17218
300,6400,25,3.05653
300,6400,26,3.04031
300,6400,27,3.06054
300,6400,28,3.03379
300,6400,29,3.04267
300,6400,30,3.03033
300,6400,31,3.04189
300,6400,32,3.02751
300,6400,33,3.04105
300,6400,34,3.04284
300,6400,35,3.06335
300,6400,36,3.06082
300,6400,37,3.06082
300,6400,38,3.11406
300,6400,39,3.07585
300,6400,40,3.06642
300,6400,41,3.07905
300,6400,42,3.05813
300,6400,43,3.07116
300,6400,44,3.07325
300,6400,45,3.08091
300,6400,46,3.064
300,6400,47,3.1102
300,6400,48,13.6105
300,6400,49,3.13981
300,10000,0,4.63159
300,10000,1,4.68935
300,10000,2,4.68447
300,10000,3,4.6946
300,10000,4,4.67223
300,10000,5,4.68307
300,10000,6,4.66352
300,10000,7,4.66489
300,10000,8,4.6661
300,10000,9,4.67437
300,10000,10,4.66106
300,10000,11,4.69268
300,10000,12,4.66706
300,10000,13,4.66165
300,10000,14,4.65039
300,10000,15,4.659
300,10000,16,4.64762
300,10000,17,14.7896
300,10000,18,4.82202
300,10000,19,4.79722
300,10000,20,4.6603
300,10000,21,4.66498
300,10000,22,4.66096
300,10000,23,4.66791
300,10000,24,4.66458
300,10000,25,4.69343
300,10000,26,4.64988
300,10000,27,4.67422
300,10000,28,4.65775
300,10000,29,4.67978
300,10000,30,4.66432
300,10000,31,4.68599
300,10000,32,4.66127
300,10000,33,4.68501
300,10000,34,4.66278
300,10000,35,4.66458
300,10000,36,4.65778
300,10000,37,13.4441
300,10000,38,4.70612
300,10000,39,4.7777
300,10000,40,4.66382
300,10000,41,4.66513
300,10000,42,4.65323
300,10000,43,4.66729
300,10000,44,4.64759
300,10000,45,4.65187
300,10000,46,4.65472
300,10000,47,4.65943
300,10000,48,4.6549
300,10000,49,4.66114
201,1,0,0.26917
201,1,1,0.129474
201,1,2,0.116524
201,1,3,0.114244
201,1,4,0.113384
201,1,5,0.114214
201,1,6,0.112384
201,1,7,0.108494
201,1,8,0.120495
201,1,9,0.110454
201,1,10,0.110244
201,1,11,0.109584
201,1,12,0.108313
201,1,13,0.110964
201,1,14,0.107594
201,1,15,0.108684
201,1,16,0.109134
201,1,17,0.120524
201,1,18,0.109284
201,1,19,0.108134
201,1,20,0.108844
201,1,21,0.108624
201,1,22,0.107854
201,1,23,0.108224
201,1,24,0.109974
201,1,25,0.106964
201,1,26,0.114514
201,1,27,0.107144
201,1,28,0.108374
201,1,29,0.106954
201,1,30,0.107594
201,1,31,0.106674
201,1,32,0.107414
201,1,33,0.108204
201,1,34,0.109794
201,1,35,0.114694
201,1,36,0.108743
201,1,37,0.107783
201,1,38,0.109284
201,1,39,0.107494
201,1,40,0.107674
201,1,41,0.107754
201,1,42,0.107833
201,1,43,0.107813
201,1,44,0.114894
201,1,45,0.109183
201,1,46,0.109064
201,1,47,0.108714
201,1,48,0.109934
201,1,49,0.109024
201,2,0,0.153915
201,2,1,0.144925
201,2,2,0.146445
201,2,3,0.131944
201,2,4,0.128995
201,2,5,0.129615
201,2,6,0.125085
201,2,7,0.133405
201,2,8,0.138875
201,2,9,0.146675
201,2,10,0.135194
201,2,11,0.127734
201,2,12,0.127355
201,2,13,0.126974
201,2,14,0.125545
201,2,15,0.126124
201,2,16,0.126735
201,2,17,0.134694
201,2,18,0.127705
201,2,19,0.127744
201,2,20,0.132545
201,2,21,0.127225
201,2,22,0.125814
201,2,23,0.125764
201,2,24,0.125585
201,2,25,0.133035
201,2,26,0.132764
201,2,27,0.126115
201,2,28,0.125644
201,2,29,0.127385
201,2,30,0.129344
201,2,31,0.129995
201,2,32,0.134795
201,2,33,0.128544
201,2,34,0.126335
201,2,35,0.125544
201,2,36,0.124945
201,2,37,0.124394
201,2,38,0.125464
201,2,39,0.126374
201,2,40,0.133575
201,2,41,0.134394
201,2,42,0.127455
201,2,43,0.127095
201,2,44,0.125194
201,2,45,0.126244
201,2,46,0.128285
201,2,47,0.138785
201,2,48,0.132205
201,2,49,0.127294
201,4,0,0.142194
201,4,1,0.138914
201,4,2,0.133695
201,4,3,0.131225
201,4,4,0.129384
201,4,5,0.137275
201,4,6,0.130985
201,4,7,0.130194
201,4,8,0.129144
201,4,9,0.131045
201,4,10,0.128964
201,4,11,0.128925
201,4,12,0.133975
201,4,13,0.131454
201,4,14,0.131045
201,4,15,0.130315
201,4,16,0.129484
201,4,17,0.130145
201,4,18,0.131194
201,4,19,0.129775
201,4,20,0.135115
201,4,21,0.132374
201,4,22,0.130485
201,4,23,0.132965
201,4,24,0.130524
201,4,25,0.129085
201,4,26,0.129235
201,4,27,0.130124
201,4,28,0.154106
201,4,29,0.129984
201,4,30,0.130105
201,4,31,0.128654
201,4,32,0.129155
201,4,33,0.128925
201,4,34,0.128734
201,4,35,0.150845
201,4,36,0.152185
201,4,37,0.135494
201,4,38,0.129185
201,4,39,0.133015
201,4,40,0.128864
201,4,41,0.131465
201,4,42,0.134815
201,4,43,0.133544
201,4,44,0.130335
201,4,45,0.128515
201,4,46,0.128944
201,4,47,0.134275
201,4,48,0.129794
201,4,49,0.127994
201,8,0,0.153286
201,8,1,0.141835
201,8,2,0.139465
201,8,3,0.146105
201,8,4,0.139165
201,8,5,0.137755
201,8,6,0.143975
201,8,7,0.139075
201,8,8,0.135995
201,8,9,0.135795
201,8,10,0.136655
201,8,11,0.135805
201,8,12,0.136275
201,8,13,0.140445
201,8,14,0.141085
201,8,15,0.141095
201,8,16,0.135955
201,8,17,0.136145
201,8,18,0.136234
201,8,19,0.135485
201,8,20,0.134995
201,8,21,0.141755
201,8,22,0.140575
201,8,23,0.136975
201,8,24,0.135674
201,8,25,0.139465
201,8,26,0.136025
201,8,27,0.136465
201,8,28,0.141835
201,8,29,0.137645
201,8,30,0.136405
201,8,31,0.137584
201,8,32,0.133914
201,8,33,0.137565
201,8,34,0.136595
201,8,35,0.140605
201,8,36,0.137075
201,8,37,0.134965
201,8,38,0.135894
201,8,39,0.135645
201,8,40,0.134505
201,8,41,0.134385
201,8,42,0.141095
201,8,43,0.137635
201,8,44,0.135805
201,8,45,0.136205
201,8,46,0.134565
201,8,47,0.135125
