ensemble_size,batch_size,trial_num,predict_ms,optimised
600,1,3,0.13562198728322983,False
600,1,4,0.1313118264079094,False
600,1,5,0.131361186504364,False
600,1,6,0.12985244393348694,False
600,1,7,0.12892205268144608,False
600,1,8,0.13186223804950714,False
600,1,9,0.12804009020328522,False
600,1,10,0.13446249067783356,False
600,1,11,0.13145245611667633,False
600,1,12,0.12810155749320984,False
600,1,13,0.12795254588127136,False
600,1,14,0.12748222798109055,False
600,1,15,0.12765079736709595,False
600,1,16,0.1272214576601982,False
600,1,17,0.12739188969135284,False
600,1,18,0.1362822949886322,False
600,1,19,0.12983102351427078,False
600,1,20,0.12804195284843445,False
600,1,21,0.12659188359975815,False
600,1,22,0.12726150453090668,False
600,1,23,0.1269923523068428,False
600,1,24,0.12760143727064133,False
600,1,25,0.12836139649152756,False
600,1,26,0.1281118020415306,False
600,1,27,0.12629199773073196,False
600,1,28,0.12665148824453354,False
600,1,29,0.12579187750816345,False
600,1,30,0.13117212802171707,False
600,1,31,0.12628082185983658,False
600,1,32,0.12620259076356888,False
600,1,33,0.12747198343276978,False
600,1,34,0.12959260493516922,False
600,1,35,0.1271301880478859,False
600,1,36,0.12677256017923355,False
600,1,37,0.12635160237550735,False
600,1,38,0.12566149234771729,False
600,1,39,0.12606289237737656,False
600,1,40,0.12612249702215195,False
600,1,41,0.12744031846523285,False
600,1,42,0.12937188148498535,False
600,1,43,0.12621190398931503,False
600,1,44,0.12632086873054504,False
600,1,45,0.12490153312683105,False
600,1,46,0.1256316900253296,False
600,1,47,0.1255720853805542,False
600,1,48,0.12605171650648117,False
600,1,49,0.12668035924434662,False
600,2,0,0.1619923859834671,False
600,2,1,0.14373194426298141,False
600,2,2,0.13200193643569946,False
600,2,3,0.12995116412639618,False
600,2,4,0.12913160026073456,False
600,2,5,0.13467203825712204,False
600,2,6,0.13103149831295013,False
600,2,7,0.12849178165197372,False
600,2,8,0.12757163494825363,False
600,2,9,0.12748222798109055,False
600,2,10,0.12800097465515137,False
600,2,11,0.12778211385011673,False
600,2,12,0.12665148824453354,False
600,2,13,0.12884102761745453,False
600,2,14,0.1300722360610962,False
600,2,15,0.12754183262586594,False
600,2,16,0.12670177966356277,False
600,2,17,0.12758281081914902,False
600,2,18,0.1275213435292244,False
600,2,19,0.12712087482213974,False
600,2,20,0.12748129665851593,False
600,2,21,0.12786220759153366,False
600,2,22,0.12952182441949844,False
600,2,23,0.1274310052394867,False
600,2,24,0.126752071082592,False
600,2,25,0.12683216482400894,False
600,2,26,0.12697093188762665,False
600,2,27,0.12691225856542587,False
600,2,28,0.12653041630983353,False
600,2,29,0.12751203030347824,False
600,2,30,0.12885220348834991,False
600,2,31,0.12698210775852203,False
600,2,32,0.12721121311187744,False
600,2,33,0.12682192027568817,False
600,2,34,0.12744218111038208,False
600,2,35,0.1268116757273674,False
600,2,36,0.12703239917755127,False
600,2,37,0.1277923583984375,False
600,2,38,0.12871064245700836,False
600,2,39,0.12695230543613434,False
600,2,40,0.12639164924621582,False
600,2,41,0.12646056711673737,False
600,2,42,0.1264018937945366,False
600,2,43,0.126522034406662,False
600,2,44,0.12680143117904663,False
600,2,45,0.13364199548959732,False
600,2,46,0.12859143316745758,False
600,2,47,0.12668222188949585,False
600,2,48,0.12621097266674042,False
600,2,49,0.12644194066524506,False
600,4,0,0.15073176473379135,False
600,4,1,0.140422023832798,False
600,4,2,0.13410206884145737,False
600,4,3,0.13043079525232315,False
600,4,4,0.1303013414144516,False
600,4,5,0.12987200170755386,False
600,4,6,0.1298617571592331,False
600,4,7,0.12902077287435532,False
600,4,8,0.12847129255533218,False
600,4,9,0.1304224133491516,False
600,4,10,0.13105105608701706,False
600,4,11,0.12985151261091232,False
600,4,12,0.12858211994171143,False
600,4,13,0.1283520832657814,False
600,4,14,0.12866035103797913,False
600,4,15,0.1285020262002945,False
600,4,16,0.12877210974693298,False
600,4,17,0.13010110706090927,False
600,4,18,0.13085268437862396,False
600,4,19,0.1286715269088745,False
600,4,20,0.12825150042772293,False
600,4,21,0.12827105820178986,False
600,4,22,0.1291222870349884,False
600,4,23,0.12863241136074066,False
600,4,24,0.13406109064817429,False
600,4,25,0.13099238276481628,False
600,4,26,0.1290915533900261,False
600,4,27,0.13070087879896164,False
600,4,28,0.13173185288906097,False
600,4,29,0.14779157936573029,False
600,4,30,0.12898165732622147,False
600,4,31,0.1287609338760376,False
600,4,32,0.12964196503162384,False
600,4,33,0.13115163892507553,False
600,4,34,0.12966245412826538,False
600,4,35,0.1291707158088684,False
600,4,36,0.12908224016427994,False
600,4,37,0.12857187539339066,False
600,4,38,0.12837164103984833,False
600,4,39,0.1285020262002945,False
600,4,40,0.1305416226387024,False
600,4,41,0.13058166950941086,False
600,4,42,0.12898165732622147,False
600,4,43,0.12966245412826538,False
600,4,44,0.12857187539339066,False
600,4,45,0.12901145964860916,False
600,4,46,0.12884195894002914,False
600,4,47,0.1335619017481804,False
600,4,48,0.1315716654062271,False
600,4,49,0.12854114174842834,False
600,8,0,0.15312153846025467,False
600,8,1,0.13792142271995544,False
600,8,2,0.13404153287410736,False
600,8,3,0.1327022910118103,False
600,8,4,0.13390276581048965,False
600,8,5,0.13378262519836426,False
600,8,6,0.13174116611480713,False
600,8,7,0.13182219117879868,False
600,8,8,0.1319916918873787,False
600,8,9,0.13126060366630554,False
600,8,10,0.13097189366817474,False
600,8,11,0.13547204434871674,False
600,8,12,0.1339716836810112,False
600,8,13,0.1309504732489586,False
600,8,14,0.1306021586060524,False
600,8,15,0.1306617632508278,False
600,8,16,0.1313425600528717,False
600,8,17,0.1306207850575447,False
600,8,18,0.13090204447507858,False
600,8,19,0.13201218098402023,False
600,8,20,0.13455189764499664,False
600,8,21,0.13132113963365555,False
600,8,22,0.13106130063533783,False
600,8,23,0.13112276792526245,False
600,8,24,0.13105198740959167,False
600,8,25,0.1300610601902008,False
600,8,26,0.13082195073366165,False
600,8,27,0.13286247849464417,False
600,8,28,0.13349205255508423,False
600,8,29,0.13149064034223557,False
600,8,30,0.1303618773818016,False
600,8,31,0.12982264161109924,False
600,8,32,0.13425108045339584,False
600,8,33,0.13078190386295319,False
600,8,34,0.13126153498888016,False
600,8,35,0.13328250497579575,False
600,8,36,0.13144128024578094,False
600,8,37,0.13124197721481323,False
600,8,38,0.1307521015405655,False
600,8,39,0.13117119669914246,False
600,8,40,0.13103149831295013,False
600,8,41,0.13098213821649551,False
600,8,42,0.13224128633737564,False
600,8,43,0.13270042836666107,False
600,8,44,0.1313416287302971,False
600,8,45,0.13081170618534088,False
600,8,46,0.13065151870250702,False
600,8,47,0.13014115393161774,False
600,8,48,0.13093184679746628,False
600,8,49,0.13598240911960602,False
600,16,0,0.16124173998832703,False
600,16,1,0.13934168964624405,False
600,16,2,0.13556238263845444,False
600,16,3,0.13414118438959122,False
600,16,4,0.13413093984127045,False
600,16,5,0.13392232358455658,False
600,16,6,0.13701245188713074,False
600,16,7,0.13950280845165253,False
600,16,8,0.13419240713119507,False
600,16,9,0.13383105397224426,False
600,16,10,0.13302266597747803,False
600,16,11,0.13346225023269653,False
600,16,12,0.13292208313941956,False
600,16,13,0.13439077883958817,False
600,16,14,0.1349523663520813,False
600,16,15,0.13429205864667892,False
600,16,16,0.13325177133083344,False
600,16,17,0.13291090726852417,False
600,16,18,0.13257190585136414,False
600,16,19,0.13316236436367035,False
600,16,20,0.13296213001012802,False
600,16,21,0.13434141874313354,False
600,16,22,0.13567227870225906,False
600,16,23,0.134211964905262,False
600,16,24,0.13399217277765274,False
600,16,25,0.13323035091161728,False
600,16,26,0.13295188546180725,False
600,16,27,0.13295188546180725,False
600,16,28,0.13345200568437576,False
600,16,29,0.1352420076727867,False
600,16,30,0.13276096433401108,False
600,16,31,0.1333523541688919,False
600,16,32,0.13269111514091492,False
600,16,33,0.13322196900844574,False
600,16,34,0.13258028775453568,False
600,16,35,0.1329425722360611,False
600,16,36,0.13425201177597046,False
600,16,37,0.1348322257399559,False
600,16,38,0.13303104788064957,False
600,16,39,0.13291183859109879,False
600,16,40,0.13280194252729416,False
600,16,41,0.13641174882650375,False
600,16,42,0.13285130262374878,False
600,16,43,0.13350136578083038,False
600,16,44,0.13502221554517746,False
600,16,45,0.13340171426534653,False
600,16,46,0.13236142694950104,False
600,16,47,0.13236235827207565,False
600,16,48,0.13247132301330566,False
600,16,49,0.13348180800676346,False
600,32,0,0.1588519662618637,False
600,32,1,0.14314241707324982,False
600,32,2,0.13831164687871933,False
600,32,3,0.13688206672668457,False
600,32,4,0.1371009275317192,False
600,32,5,0.13542268425226212,False
600,32,6,0.13460218906402588,False
600,32,7,0.13661198318004608,False
600,32,8,0.14402251690626144,False
600,32,9,0.1363120973110199,False
600,32,10,0.13646017760038376,False
600,32,11,0.13502221554517746,False
600,32,12,0.13496167957782745,False
600,32,13,0.1353314146399498,False
600,32,14,0.13614166527986526,False
600,32,15,0.1387912780046463,False
600,32,16,0.135752372443676,False
600,32,17,0.14501158148050308,False
600,32,18,0.13507157564163208,False
600,32,19,0.13497192412614822,False
600,32,20,0.13499055057764053,False
600,32,21,0.1345016062259674,False
600,32,22,0.14330167323350906,False
600,32,23,0.13598240911960602,False
600,32,24,0.13488251715898514,False
600,32,25,0.13500172644853592,False
600,32,26,0.14111213386058807,False
600,32,27,0.14222227036952972,False
600,32,28,0.13615190982818604,False
600,32,29,0.1379121094942093,False
600,32,30,0.13756100088357925,False
600,32,31,0.13561267405748367,False
600,32,32,0.13481266796588898,False
600,32,33,0.13530254364013672,False
600,32,34,0.1352420076727867,False
600,32,35,0.13507064431905746,False
600,32,36,0.13564154505729675,False
600,32,37,0.1373719424009323,False
600,32,38,0.134921632707119,False
600,32,39,0.13479217886924744,False
600,32,40,0.13465061783790588,False
600,32,41,0.13523176312446594,False
600,32,42,0.1353127881884575,False
600,32,43,0.1356322318315506,False
600,32,44,0.1418720930814743,False
600,32,45,0.13557076454162598,False
600,32,46,0.135042704641819,False
600,32,47,0.13475213199853897,False
600,32,48,0.13479217886924744,False
600,32,49,0.13445131480693817,False
600,64,0,0.16124173998832703,False
600,64,1,0.14663208276033401,False
600,64,2,0.14142226427793503,False
600,64,3,0.13999268412590027,False
600,64,4,0.1392420381307602,False
600,64,5,0.13931095600128174,False
600,64,6,0.13886205852031708,False
600,64,7,0.14047231525182724,False
600,64,8,0.14228187501430511,False
600,64,9,0.138881616294384,False
600,64,10,0.13828184455633163,False
600,64,11,0.138760544359684,False
600,64,12,0.1382911577820778,False
600,64,13,0.1384718343615532,False
600,64,14,0.13855192810297012,False
600,64,15,0.13993214815855026,False
600,64,16,0.13853143900632858,False
600,64,17,0.13827066868543625,False
600,64,18,0.1438818871974945,False
600,64,19,0.1377621665596962,False
600,64,20,0.13831257820129395,False
600,64,21,0.13902224600315094,False
600,64,22,0.1400420442223549,False
600,64,23,0.13816170394420624,False
600,64,24,0.13825111091136932,False
600,64,25,0.13738218694925308,False
600,64,26,0.13741198927164078,False
600,64,27,0.1377919688820839,False
600,64,28,0.1431722193956375,False
600,64,29,0.13984087854623795,False
600,64,30,0.13813190162181854,False
600,64,31,0.13789162039756775,False
600,64,32,0.13730209320783615,False
600,64,33,0.13802200555801392,False
600,64,34,0.13758055865764618,False
600,64,35,0.1376112923026085,False
600,64,36,0.1434115692973137,False
600,64,37,0.13858173042535782,False
600,64,38,0.13836193829774857,False
600,64,39,0.13790186494588852,False
600,64,40,0.13795122504234314,False
600,64,41,0.13739243149757385,False
600,64,42,0.1375516876578331,False
600,64,43,0.1390622928738594,False
600,64,44,0.13994146138429642,False
600,64,45,0.1377919688820839,False
600,64,46,0.13779103755950928,False
600,64,47,0.1371912658214569,False
600,64,48,0.13727229088544846,False
600,64,49,0.14100223779678345,False
600,100,0,0.16160216182470322,False
600,100,1,0.1455126330256462,False
600,100,2,0.14191213995218277,False
600,100,3,0.14072097837924957,False
600,100,4,0.13993214815855026,False
600,100,5,0.14017242938280106,False
600,100,6,0.14142226427793503,False
600,100,7,0.14103204011917114,False
600,100,8,0.13986136764287949,False
600,100,9,0.138821080327034,False
600,100,10,0.1390017569065094,False
600,100,11,0.1389412209391594,False
600,100,12,0.1382920891046524,False
600,100,13,0.13960245996713638,False
600,100,14,0.1413719728589058,False
600,100,15,0.14221109449863434,False
600,100,16,0.13790186494588852,False
600,100,17,0.13828184455633163,False
600,100,18,0.13811234384775162,False
600,100,19,0.13786274939775467,False
600,100,20,0.14057103544473648,False
600,100,21,0.1403018832206726,False
600,100,22,0.1386823132634163,False
600,100,23,0.13896171003580093,False
600,100,24,0.13797171413898468,False
600,100,25,0.13923179358243942,False
600,100,26,0.13863202184438705,False
600,100,27,0.13880152255296707,False
600,100,28,0.1453319564461708,False
600,100,29,0.13984180986881256,False
600,100,30,0.13849232345819473,False
600,100,31,0.13818219304084778,False
600,100,32,0.13781152665615082,False
600,100,33,0.13757124543190002,False
600,100,34,0.13754237443208694,False
600,100,35,0.1399526372551918,False
600,100,36,0.1399219036102295,False
600,100,37,0.13795215636491776,False
600,100,38,0.13729277998209,False
600,100,39,0.1400914043188095,False
600,100,40,0.13828184455633163,False
600,100,41,0.13772118836641312,False
600,100,42,0.1390622928738594,False
600,100,43,0.13991259038448334,False
600,100,44,0.1381710171699524,False
600,100,45,0.13871211558580399,False
600,100,46,0.13843178749084473,False
600,100,47,0.13802200555801392,False
600,100,48,0.13851188123226166,False
600,100,49,0.13905204832553864,False
600,200,0,0.16321148723363876,False
600,200,1,0.14620181173086166,False
600,200,2,0.14228187501430511,False
600,200,3,0.14102086424827576,False
600,200,4,0.14043226838111877,False
600,200,5,0.1411018893122673,False
600,200,6,0.14232192188501358,False
600,200,7,0.13972260057926178,False
600,200,8,0.13940222561359406,False
600,200,9,0.1392727717757225,False
600,200,10,0.13865157961845398,False
600,200,11,0.13892259448766708,False
600,200,12,0.13978220522403717,False
600,200,13,0.14195218682289124,False
600,200,14,0.13893190771341324,False
600,200,15,0.13884250074625015,False
600,200,16,0.13904087245464325,False
600,200,17,0.13919174671173096,False
600,200,18,0.13861246407032013,False
600,200,19,0.14071166515350342,False
600,200,20,0.14152191579341888,False
600,200,21,0.13957172632217407,False
600,200,22,0.1387912780046463,False
600,200,23,0.13925228267908096,False
600,200,24,0.1391228288412094,False
600,200,25,0.13908185064792633,False
600,200,26,0.14040153473615646,False
600,200,27,0.14117173850536346,False
600,200,28,0.13961084187030792,False
600,200,29,0.13914145529270172,False
600,200,30,0.13869162648916245,False
600,200,31,0.13937149196863174,False
600,200,32,0.13940129429101944,False
600,200,33,0.14428235590457916,False
600,200,34,0.14126207679510117,False
600,200,35,0.13966113328933716,False
600,200,36,0.13878196477890015,False
600,200,37,0.1391824334859848,False
600,200,38,0.13874191790819168,False
600,200,39,0.13860221952199936,False
600,200,40,0.13851188123226166,False
600,200,41,0.14050118625164032,False
600,200,42,0.14133192598819733,False
600,200,43,0.13982225209474564,False
600,200,44,0.13860221952199936,False
600,200,45,0.13858173042535782,False
600,200,46,0.13867206871509552,False
600,200,47,0.13904087245464325,False
600,200,48,0.13949256390333176,False
600,200,49,0.1403624191880226,False
600,400,0,0.1658732071518898,False
600,400,1,0.1496821641921997,False
600,400,2,0.14554057270288467,False
600,400,3,0.1445915549993515,False
600,400,4,0.14485139399766922,False
600,400,5,0.14302227646112442,False
600,400,6,0.14156196266412735,False
600,400,7,0.1414921134710312,False
600,400,8,0.1418720930814743,False
600,400,9,0.14168210327625275,False
600,400,10,0.14263205230236053,False
600,400,11,0.14393217861652374,False
600,400,12,0.14106091111898422,False
600,400,13,0.14154240489006042,False
600,400,14,0.1412220299243927,False
600,400,15,0.14160200953483582,False
600,400,16,0.14466140419244766,False
600,400,17,0.14230236411094666,False
600,400,18,0.14343205839395523,False
600,400,19,0.14123134315013885,False
600,400,20,0.14072097837924957,False
600,400,21,0.14139246195554733,False
600,400,22,0.14142226427793503,False
600,400,23,0.14112237840890884,False
600,400,24,0.1422623172402382,False
600,400,25,0.14322251081466675,False
600,400,26,0.14170166105031967,False
600,400,27,0.14029070734977722,False
600,400,28,0.14046207070350647,False
600,400,29,0.14043226838111877,False
600,400,30,0.1411018893122673,False
600,400,31,0.14527235180139542,False
600,400,32,0.14425162225961685,False
600,400,33,0.1413123682141304,False
600,400,34,0.14093145728111267,False
600,400,35,0.14040060341358185,False
600,400,36,0.13994146138429642,False
600,400,37,0.1401025801897049,False
600,400,38,0.14934130012989044,False
600,400,39,0.14283135533332825,False
600,400,40,0.14124158769845963,False
600,400,41,0.14058221131563187,False
600,400,42,0.13998057693243027,False
600,400,43,0.1407712697982788,False
600,400,44,0.14037266373634338,False
600,400,45,0.14567188918590546,False
600,400,46,0.14349166303873062,False
600,400,47,0.14108233153820038,False
600,400,48,0.14038197696208954,False
600,400,49,0.1404210925102234,False
600,800,0,0.1757824793457985,False
600,800,1,0.1542121171951294,False
600,800,2,0.148111954331398,False
600,800,3,0.14629215002059937,False
600,800,4,0.14547258615493774,False
600,800,5,0.14732219278812408,False
600,800,6,0.14555267989635468,False
600,800,7,0.14670193195343018,False
600,800,8,0.14735199511051178,False
600,800,9,0.14571193605661392,False
600,800,10,0.1447424292564392,False
600,800,11,0.14511216431856155,False
600,800,12,0.1451624557375908,False
600,800,13,0.14518201351165771,False
600,800,14,0.14661066234111786,False
600,800,15,0.14727190136909485,False
600,800,16,0.14529190957546234,False
600,800,17,0.14857202768325806,False
600,800,18,0.1454818993806839,False
600,800,19,0.14393217861652374,False
600,800,20,0.1447116956114769,False
600,800,21,0.14623161405324936,False
600,800,22,0.14697201550006866,False
600,800,23,0.14537200331687927,False
600,800,24,0.14514196664094925,False
600,800,25,0.14454126358032227,False
600,800,26,0.1446222886443138,False
600,800,27,0.14508143067359924,False
600,800,28,0.14611240476369858,False
600,800,29,0.14651194214820862,False
600,800,30,0.14506187289953232,False
600,800,31,0.14455150812864304,False
600,800,32,0.1445319503545761,False
600,800,33,0.1446027308702469,False
600,800,34,0.14414172619581223,False
600,800,35,0.15127193182706833,False
600,800,36,0.14612171798944473,False
600,800,37,0.14448165893554688,False
600,800,38,0.144321471452713,False
600,800,39,0.14352146536111832,False
600,800,40,0.14398247003555298,False
600,800,41,0.149422325193882,False
600,800,42,0.14670193195343018,False
600,800,43,0.14431122690439224,False
600,800,44,0.14368165284395218,False
600,800,45,0.14389213174581528,False
600,800,46,0.14360249042510986,False
600,800,47,0.14408212155103683,False
600,800,48,0.14482159167528152,False
600,800,49,0.14605186879634857,False
600,1600,0,0.1767519861459732,False
600,1600,1,0.16077235341072083,False
600,1600,2,0.15790201723575592,False
600,1600,3,0.16291160136461258,False
600,1600,4,0.15349220484495163,False
600,1600,5,0.1523531973361969,False
600,1600,6,0.15183165669441223,False
600,1600,7,0.1510418951511383,False
600,1600,8,0.15984196215867996,False
600,1600,9,0.15208125114440918,False
600,1600,10,0.1506619155406952,False
600,1600,11,0.15000160783529282,False
600,1600,12,0.15016179531812668,False
600,1600,13,0.15076249837875366,False
600,1600,14,0.15321187674999237,False
600,1600,15,0.1532919704914093,False
600,1600,16,0.15144236385822296,False
600,1600,17,0.15138182789087296,False
600,1600,18,0.1517217606306076,False
600,1600,19,0.15087146311998367,False
600,1600,20,0.15106145292520523,False
600,1600,21,0.15746243298053741,False
600,1600,22,0.1561017706990242,False
600,1600,23,0.15098229050636292,False
600,1600,24,0.1504821702837944,False
600,1600,25,0.1531718298792839,False
600,1600,26,0.15070196241140366,False
600,1600,27,0.15259161591529846,False
600,1600,28,0.15252269804477692,False
600,1600,29,0.1510120928287506,False
600,1600,30,0.15115179121494293,False
600,1600,31,0.150362029671669,False
600,1600,32,0.15049241483211517,False
600,1600,33,0.15076156705617905,False
600,1600,34,0.1519322395324707,False
600,1600,35,0.15387218445539474,False
600,1600,36,0.1534121111035347,False
600,1600,37,0.15166215598583221,False
600,1600,38,0.15203189104795456,False
600,1600,39,0.1509217545390129,False
600,1600,40,0.15417207032442093,False
600,1600,41,0.15390198677778244,False
600,1600,42,0.15224143862724304,False
600,1600,43,0.15086214989423752,False
600,1600,44,0.15154201537370682,False
600,1600,45,0.15180278569459915,False
600,1600,46,0.1510418951511383,False
600,1600,47,0.15133153647184372,False
600,1600,48,0.1527322456240654,False
600,1600,49,0.15023164451122284,False
600,3200,0,0.1904526725411415,False
600,3200,1,0.1719621941447258,False
600,3200,2,0.16777217388153076,False
600,3200,3,0.16562175005674362,False
600,3200,4,0.16653165221214294,False
600,3200,5,0.16814284026622772,False
600,3200,6,0.1731421798467636,False
600,3200,7,0.16368180513381958,False
600,3200,8,0.16315188258886337,False
600,3200,9,0.1633819192647934,False
600,3200,10,0.16452185809612274,False
600,3200,11,0.16484316438436508,False
600,3200,12,0.16653165221214294,False
600,3200,13,0.16346201300621033,False
600,3200,14,0.16574189066886902,False
600,3200,15,0.16417168080806732,False
600,3200,16,0.1640627160668373,False
600,3200,17,0.16482267528772354,False
600,3200,18,0.1631416380405426,False
600,3200,19,0.16271136701107025,False
600,3200,20,0.16304198652505875,False
600,3200,21,0.16306154429912567,False
600,3200,22,0.16868207603693008,False
600,3200,23,0.16568228602409363,False
600,3200,24,0.16295257955789566,False
600,3200,25,0.16326270997524261,False
600,3200,26,0.16280170530080795,False
600,3200,27,0.16372185200452805,False
600,3200,28,0.16315188258886337,False
600,3200,29,0.17083343118429184,False
600,3200,30,0.16321241855621338,False
600,3200,31,0.16303174197673798,False
600,3200,32,0.16300193965435028,False
600,3200,33,0.16210228204727173,False
600,3200,34,0.16211159527301788,False
600,3200,35,0.17069373279809952,False
600,3200,36,0.16424153000116348,False
600,3200,37,0.16349181532859802,False
600,3200,38,0.16194209456443787,False
600,3200,39,0.1624319702386856,False
600,3200,40,0.16292184591293335,False
600,3200,41,0.16500242054462433,False
600,3200,42,0.1641334965825081,False
600,3200,43,0.163322314620018,False
600,3200,44,0.1638522371649742,False
600,3200,45,0.16365200281143188,False
600,3200,46,0.16723200678825378,False
600,3200,47,0.17156172543764114,False
600,3200,48,0.16476307064294815,False
600,3200,49,0.16386248171329498,False
600,6400,0,0.22059306502342224,False
600,6400,1,0.2061929553747177,False
600,6400,2,0.19694212824106216,False
600,6400,3,0.19349250942468643,False
600,6400,4,0.19162241369485855,False
600,6400,5,0.19375327974557877,False
600,6400,6,0.1928713172674179,False
600,6400,7,0.1940922811627388,False
600,6400,8,0.19189249724149704,False
600,6400,9,0.1903623342514038,False
600,6400,10,0.1942729577422142,False
600,6400,11,0.19111204892396927,False
600,6400,12,0.19476283341646194,False
600,6400,13,0.1909220591187477,False
600,6400,14,0.18867291510105133,False
600,6400,15,0.1909518614411354,False
600,6400,16,0.19144266843795776,False
600,6400,17,0.1944415271282196,False
600,6400,18,0.1920824870467186,False
600,6400,19,0.1915525645017624,False
600,6400,20,0.1901630312204361,False
600,6400,21,0.19028224050998688,False
600,6400,22,0.19825249910354614,False
600,6400,23,0.19169319421052933,False
600,6400,24,0.18982216715812683,False
600,6400,25,0.19012298434972763,False
600,6400,26,0.1907413825392723,False
600,6400,27,0.19840337336063385,False
600,6400,28,0.19251182675361633,False
600,6400,29,0.19233301281929016,False
600,6400,30,0.19031204283237457,False
600,6400,31,0.19047316163778305,False
600,6400,32,0.1916317269206047,False
600,6400,33,0.19351299852132797,False
600,6400,34,0.18967222422361374,False
600,6400,35,0.19509252160787582,False
600,6400,36,0.19316282123327255,False
600,6400,37,0.19491277635097504,False
600,6400,38,0.19767321646213531,False
600,6400,39,0.19083172082901,False
600,6400,40,0.19110273569822311,False
600,6400,41,0.1921616494655609,False
600,6400,42,0.19160285592079163,False
600,6400,43,0.19396189600229263,False
600,6400,44,0.19212346524000168,False
600,6400,45,0.19025150686502457,False
600,6400,46,0.19023381173610687,False
600,6400,47,0.19025150686502457,False
600,6400,48,0.20151305943727493,False
600,6400,49,0.19108224660158157,False
600,10000,0,0.24904310703277588,False
600,10000,1,0.23248326033353806,False
600,10000,2,0.22836308926343918,False
600,10000,3,0.22468343377113342,False
600,10000,4,0.23399293422698975,False
600,10000,5,0.22197328507900238,False
600,10000,6,0.22606272250413895,False
600,10000,7,0.22811349481344223,False
600,10000,8,0.22645294666290283,False
600,10000,9,0.22751279175281525,False
600,10000,10,0.22639241069555283,False
600,10000,11,0.22480357438325882,False
600,10000,12,0.2306327223777771,False
600,10000,13,0.2263430505990982,False
600,10000,14,0.21204352378845215,False
600,10000,15,0.21139346063137054,False
600,10000,16,0.21222233772277832,False
600,10000,17,0.2122633159160614,False
600,10000,18,0.21280162036418915,False
600,10000,19,0.21204259246587753,False
600,10000,20,0.21145306527614594,False
600,10000,21,0.21088309586048126,False
600,10000,22,0.21316204220056534,False
600,10000,23,0.21237321197986603,False
600,10000,24,0.21135248243808746,False
600,10000,25,0.2129729837179184,False
600,10000,26,0.21195225417613983,False
600,10000,27,0.2187015488743782,False
600,10000,28,0.21129287779331207,False
600,10000,29,0.2114027738571167,False
600,10000,30,0.21179299801588058,False
600,10000,31,0.21233316510915756,False
600,10000,32,0.21319277584552765,False
600,10000,33,0.22432301193475723,False
600,10000,34,0.21110288798809052,False
600,10000,35,0.21133292466402054,False
600,10000,36,0.2133222296833992,False
600,10000,37,0.2120528370141983,False
600,10000,38,0.21484214812517166,False
600,10000,39,0.21174270659685135,False
600,10000,40,0.21048355847597122,False
600,10000,41,0.21818280220031738,False
600,10000,42,0.2116132527589798,False
600,10000,43,0.21083280444145203,False
600,10000,44,0.2110125496983528,False
600,10000,45,0.21147262305021286,False
600,10000,46,0.21247286349534988,False
600,10000,47,0.2112230286002159,False
600,10000,48,0.21077226847410202,False
600,10000,49,0.21107308566570282,False
501,1,0,0.23162364959716797,False
501,1,1,0.12947246432304382,False
501,1,2,0.12443121522665024,False
501,1,3,0.11754222214221954,False
501,1,4,0.11788122355937958,False
501,1,5,0.11664163321256638,False
501,1,6,0.11698063462972641,False
501,1,7,0.11498201638460159,False
501,1,8,0.11452194303274155,False
501,1,9,0.11428073048591614,False
501,1,10,0.1140320673584938,False
501,1,11,0.11406093835830688,False
501,1,12,0.11300202459096909,False
501,1,13,0.11720042675733566,False
501,1,14,0.12028217315673828,False
501,1,15,0.11465046554803848,False
501,1,16,0.11288188397884369,False
501,1,17,0.11282134801149368,False
501,1,18,0.11249259114265442,False
501,1,19,0.11303089559078217,False
501,1,20,0.11491216719150543,False
501,1,21,0.11314172297716141,False
501,1,22,0.11726189404726028,False
501,1,23,0.11469144374132156,False
501,1,24,0.11363252997398376,False
501,1,25,0.1124311238527298,False
501,1,26,0.1124916598200798,False
501,1,27,0.11247117072343826,False
501,1,28,0.11217128485441208,False
501,1,29,0.11209119111299515,False
501,1,30,0.11256150901317596,False
501,1,31,0.11353101581335068,False
501,1,32,0.11431146413087845,False
501,1,33,0.11282134801149368,False
501,1,34,0.11245161294937134,False
501,1,35,0.11257175356149673,False
501,1,36,0.11940207332372665,False
501,1,37,0.11309050023555756,False
501,1,38,0.11227093636989594,False
501,1,39,0.11309143155813217,False
501,1,40,0.122852623462677,False
501,1,41,0.1172805204987526,False
501,1,42,0.11172238737344742,False
501,1,43,0.11246092617511749,False
501,1,44,0.11188257485628128,False
501,1,45,0.11181086301803589,False
501,1,46,0.11232215911149979,False
501,1,47,0.11193100363016129,False
501,1,48,0.11195149272680283,False
501,1,49,0.11349096894264221,False
501,2,0,0.14482159167528152,False
501,2,1,0.12237206101417542,False
501,2,2,0.11719204485416412,False
501,2,3,0.115920789539814,False
501,2,4,0.11467188596725464,False
501,2,5,0.11428166180849075,False
501,2,6,0.11535175144672394,False
501,2,7,0.11629052460193634,False
501,2,8,0.1147715374827385,False
501,2,9,0.11344067752361298,False
501,2,10,0.11316221207380295,False
501,2,11,0.11441018432378769,False
501,2,12,0.11396221816539764,False
501,2,13,0.11354126036167145,False
